,FIT201,LIT301,FIT301
105,2.471022,806.3563719406288,2.227588
106,2.471022,806.4015815422725,2.227588
107,2.471022,806.4467911439162,2.227973
108,2.471022,806.49200074556,2.228229
109,2.471022,806.5371388465232,2.230023
110,2.471022,806.582229404177,2.230791
111,2.471022,806.6269867872318,2.228357
112,2.471022,806.6716015403578,2.228357
113,2.471022,806.7166683263567,2.227973
114,2.471022,806.7617351123557,2.227973
115,2.471022,806.806873213319,2.227973
116,2.471022,806.806873213319,2.227973
117,2.471022,806.8971494152456,2.227973
118,2.471022,806.9422875162089,2.227973
119,2.471022,806.9874256171722,2.229254
120,2.471022,807.0325637181355,2.229382
121,2.471022,807.077463916835,2.229382
122,2.471022,807.1223403438796,2.229382
123,2.471022,807.1672167709243,2.229382
124,2.471022,807.2120931979689,2.229382
125,2.471022,807.2569696250135,2.229382
126,2.471022,807.3018460520582,2.229382
127,2.471022,807.3467224791028,2.229382
128,2.471022,807.3915989061475,2.229382
129,2.471022,807.4364753331921,2.229382
130,2.471022,807.4813517602367,2.229382
131,2.471022,807.5262281872814,2.229382
132,2.471022,807.571104614326,2.229382
133,2.471022,807.6159810413707,2.229382
134,2.471022,807.6608574684153,2.229382
135,2.471022,807.70573389546,2.229382
136,2.471022,807.7506103225046,2.229382
137,2.471022,807.7506103225046,2.229382
138,2.471022,807.8403631765939,2.229382
139,2.471022,807.8852396036385,2.229382
140,2.471022,807.9301160306832,2.229382
141,2.471022,807.9749924577278,2.229382
142,2.471022,808.0198688847724,2.229382
143,2.471022,808.0647453118171,2.229382
144,2.471022,808.1096217388617,2.229382
145,2.471022,808.1544981659064,2.229382
146,2.471022,808.199374592951,2.229382
147,2.471022,808.2442510199957,2.229382
148,2.471022,808.2891274470403,2.229382
149,2.471022,808.3340038740849,2.229382
150,2.471022,808.3788803011296,2.229382
151,2.471022,808.3788803011296,2.229382
152,2.471022,808.4686331552189,2.229382
153,2.471022,808.5135095822635,2.229382
154,2.471022,808.5135095822635,2.229382
155,2.471022,808.6032624363528,2.229382
156,2.471022,808.6481388633974,2.229382
157,2.471022,808.6930152904421,2.229382
158,2.471022,808.7378917174867,2.229382
159,2.471022,808.7827681445314,2.229382
160,2.471022,808.7827681445314,2.229382
161,2.471022,808.8725209986206,2.229382
162,2.471022,808.9173974256653,2.229382
163,2.471022,808.9173974256653,2.229382
164,2.471022,809.0071502797546,2.229382
165,2.471022,809.0520267067992,2.229382
166,2.471022,809.0969031338439,2.229382
167,2.471022,809.1417795608885,2.229382
168,2.471022,809.1866559879331,2.229382
169,2.471022,809.2315324149778,2.229382
170,2.471022,809.2764088420224,2.229382
171,2.471022,809.3212852690671,2.229382
172,2.471022,809.3661616961117,2.229382
173,2.471022,809.4110381231563,2.229382
174,2.471022,809.455914550201,2.229382
175,2.471022,809.5007909772456,2.229382
176,2.471022,809.5456674042903,2.229382
177,2.471022,809.5456674042903,2.229382
178,2.471022,809.5905438313349,2.229382
179,2.471022,809.6354202583796,2.229382
180,2.471022,809.6802966854242,2.229382
181,2.471022,809.7700495395135,2.229382
182,2.471022,809.8149259665581,2.229382
183,2.471022,809.8598023936028,2.229382
184,2.471022,809.9046788206474,2.229382
185,2.471022,809.949555247692,2.229382
186,2.471022,809.9944316747367,2.229382
187,2.471022,810.0393081017813,2.229382
188,2.471022,810.084184528826,2.229382
189,2.471022,810.1290609558706,2.229382
190,2.471022,810.1739373829153,2.229382
191,2.471022,810.2188138099599,2.229382
192,2.471022,810.2636902370045,2.229382
193,2.471022,810.3085666640492,2.229382
194,2.471022,810.3534430910938,2.229382
195,2.471022,810.3983195181385,2.229382
196,2.471022,810.4431959451831,2.229382
197,2.471022,810.4880723722277,2.229382
198,2.471022,810.5329487992724,2.229382
199,2.471022,810.577825226317,2.229382
200,2.471022,810.6227016533617,2.229382
201,2.471022,810.6675780804063,2.229382
202,2.471022,810.6675780804063,2.229382
203,2.471022,810.7573309344956,2.229382
204,2.471022,810.8022073615402,2.229382
205,2.471022,810.8470837885849,2.229382
206,2.471022,810.8919602156295,2.229382
207,2.471022,810.9368366426742,2.229382
208,2.471022,810.9817130697188,2.229382
209,2.471022,811.0265894967634,2.229382
210,2.471022,811.0714659238081,2.229382
211,2.471022,811.1163423508527,2.229382
212,2.471022,811.1163423508527,2.229382
213,2.471022,811.1612187778974,2.229382
214,2.471022,811.2509716319867,2.229382
215,2.471022,811.2958480590313,2.229382
216,2.471022,811.3407244860759,2.229382
217,2.471022,811.3856009131206,2.229382
218,2.471022,811.4304773401652,2.229382
219,2.471022,811.4753537672099,2.229382
220,2.471022,811.5202301942545,2.229382
221,2.471022,811.5202301942545,2.229382
222,2.471022,811.5651066212992,2.229382
223,2.471022,811.6548594753884,2.229382
224,2.471022,811.6997359024331,2.229382
225,2.471022,811.7446123294777,2.229382
226,2.471022,811.7446123294777,2.229382
227,2.471022,811.834365183567,2.229382
228,2.471022,811.8792416106116,2.229382
229,2.471022,811.9241180376563,2.229382
230,2.471022,811.9689944647009,2.229382
231,2.471022,812.0138708917456,2.229382
232,2.471022,812.0587473187902,2.229382
233,2.471022,812.1036237458349,2.229382
234,2.471022,812.1036237458349,2.229382
235,2.471022,812.1933765999241,2.229382
236,2.471022,812.2382530269688,2.229382
237,2.471022,812.2831294540134,2.229382
238,2.471022,812.3280058810581,2.229382
239,2.471022,812.3728823081027,2.229382
240,2.471022,812.4177587351473,2.229382
241,2.471022,812.462635162192,2.229382
242,2.471022,812.5075115892366,2.229382
243,2.471022,812.5523880162813,2.229382
244,2.471022,812.5972644433259,2.229382
245,2.471022,812.6421408703706,2.229382
246,2.465383,812.6870172974152,2.229382
247,2.465383,812.730846471637,2.229382
248,2.4427,812.7746756458589,2.229382
249,2.4427,812.8185048200808,2.229382
250,2.335565,812.8581213970726,2.229382
251,1.772851,812.8778412847273,2.229382
252,1.772851,812.8483908044761,2.229382
253,1.772851,812.7636056690883,2.229382
254,1.36802,812.6788205337004,2.229382
255,0.9621632,812.5188517828643,2.229382
256,0.62333,812.2835089090528,2.229382
257,0.3697177,811.985239270715,2.229382
258,0.1245635,811.6398697570315,2.229382
259,0.06779227,811.2489711729498,2.229382
260,0.03472912,810.8475292601091,2.229382
261,0.03472912,810.8475292601091,2.229382
262,0.01319963,810.439946989551,2.229382
263,0.000384455,809.620784076529,2.229382
264,0.0,809.2068234503458,2.229382
265,0.0,809.2068234503458,2.229382
266,0.0,808.3787593990492,2.229382
267,0.0,807.9647273734008,2.229382
268,0.0,807.5506953477525,2.229382
269,0.0,807.1366633221041,2.229382
270,0.0,806.7226312964558,2.229382
271,0.0,806.3085992708075,2.229382
272,0.0,805.8945672451591,2.229382
273,0.0,805.4805352195108,2.229382
274,0.0,805.0665031938624,2.229382
275,0.0,804.6524711682141,2.229382
276,0.0,804.2384391425658,2.229382
277,0.0,803.8244071169174,2.229382
278,0.0,803.8244071169174,2.229382
279,0.0,803.4103750912691,2.229382
280,0.0,802.5823110399724,2.229382
281,0.0,802.1682790143241,2.229382
282,0.0,801.7542469886757,2.229382
283,0.0,801.3402149630274,2.229382
284,0.0,800.926182937379,2.229382
285,0.0,800.5121509117307,2.229382
286,0.0,800.0981188860824,2.229382
287,0.0,799.684086860434,2.229382
288,0.0,799.2700548347857,2.229382
289,0.0,798.8560228091374,2.22951
290,0.0,798.441990783489,2.22951
291,0.0,798.0279349861859,2.219133
292,0.0,798.0279349861859,2.219133
293,0.01384039,797.2017505670615,1.992249
294,0.01384039,797.2017505670615,1.992249
295,0.08534905,796.4221997069884,1.408833
296,0.3114087,796.0680577748263,1.027704
297,0.663826,795.8642484653743,0.6673285
298,1.018165,795.7966704794442,0.4058546
299,1.831545,795.8618264494692,0.2389264
300,2.070291,796.1266000433438,0.1368222
301,2.070291,796.4667138484425,0.07468852
302,2.234325,796.825790042559,0.03830509
303,2.38862,797.226869205519,0.01716683
304,2.426809,797.6520555063116,0.000896775
305,2.426809,798.0924724288961,0.0
306,2.467946,798.5430032722248,0.0
307,2.467946,798.9977704426522,0.0
308,2.471022,799.4561076327661,0.0
309,2.471022,799.9150160854591,0.0
310,2.471022,800.3739245381521,0.0
311,2.471022,800.8328329908451,0.0
312,2.471022,801.2917414435381,0.1851199
313,2.471022,801.750649896231,0.4642731
314,2.471022,801.750649896231,0.4642731
315,2.471022,802.5478640968173,1.186945
316,2.471022,802.9205495818686,1.576018
317,2.471022,803.1590232940447,1.888223
318,2.471022,803.3252399043355,2.007622
319,2.471022,803.4334750343024,2.154822
320,2.471022,803.5195358532583,2.243731
321,2.471022,803.578259269214,2.280114
322,2.471022,803.6204708566142,2.266662
323,2.471022,803.6559255368586,2.25526
324,2.471022,803.6938784694478,2.233738
325,2.471022,803.7339489364731,2.229382
326,2.471022,803.778016384391,2.228613
327,2.471022,803.8228928114356,2.225667
328,2.471022,803.867912054125,2.225667
329,2.471022,803.9134784163065,2.228229
330,2.471022,803.959044778488,2.228229
331,2.471022,804.0041353361418,2.225795
332,2.471022,804.0492258937956,2.225795
333,2.471022,804.0947684843223,2.225795
334,2.471022,804.1403110748491,2.226435
335,2.471022,804.1858536653759,2.226435
336,2.471022,804.2312773976288,2.226435
337,2.471022,804.2767011298816,2.226435
338,2.471022,804.3221248621345,2.226435
339,2.471022,804.3675485943874,2.226435
340,2.471022,804.4129723266402,2.223873
341,2.471022,804.4129723266402,2.223873
342,2.471022,804.4583960588931,2.223873
343,2.471022,804.5501951324542,2.22477
344,2.471022,804.5960946692347,2.226435
345,2.471022,804.6418276187158,2.226435
346,2.471022,804.6872513509686,2.233738
347,2.471022,804.7326750832215,2.245652
348,2.471022,804.7767425311393,2.258976
349,2.471022,804.8185973580019,2.281779
350,2.471022,804.8579777041743,2.299715
351,2.471022,804.8931231671904,2.31291
352,2.471022,804.9249376270801,2.319956
353,2.471022,804.9543015636506,2.3238
354,2.471022,804.9823569449117,2.325337
355,2.471022,805.0096984336651,2.326234
356,2.471022,805.0367544768451,2.326234
357,2.471022,805.0636439327255,2.325465
358,2.471022,805.090533388606,2.314704
359,2.471022,805.1175656601312,2.302405
360,2.471022,805.1465964221026,2.286391
361,2.471022,805.1779113058097,2.268328
362,2.471022,805.2122002463894,2.251673
363,2.471022,805.2498437760344,2.23835
364,2.471022,805.2905804065418,2.233097
365,2.471022,805.3337913320232,2.229254
366,2.471022,805.377977823931,2.228998
367,2.471022,805.4228780226305,2.227973
368,2.471022,805.4678257646394,2.227973
369,2.471022,805.5129638656027,2.229638
370,2.471022,805.558101966566,2.229638
371,2.471022,805.6029308503012,2.229638
372,2.471022,805.6477597340363,2.229638
373,2.471022,805.6477597340363,2.229638
374,2.471022,805.6925886177714,2.229638
375,2.471022,805.7374175015066,2.22887
376,2.471022,805.8270752689768,2.22887
377,2.471022,805.8720467826406,2.22887
378,2.471022,805.9170182963044,2.22887
379,2.471022,805.9619898099681,2.22887
380,2.471022,806.0069613236319,2.22887
381,2.471022,806.0519328372957,2.22887
382,2.471022,806.0969043509594,2.227588
383,2.471022,806.1418758646232,2.227588
384,2.471022,806.1870854662669,2.227588
385,2.471022,806.2322950679106,2.227588
386,2.471022,806.2775046695543,2.227588
387,2.471022,806.322714271198,2.227973
388,2.471022,806.3679238728417,2.228229
389,2.471022,806.413061973805,2.230023
390,2.471022,806.4581525314588,2.230791
391,2.471022,806.4581525314588,2.230791
392,2.471022,806.5475246676395,2.228357
393,2.471022,806.5921394207655,2.227973
394,2.471022,806.6372062067645,2.227973
395,2.471022,806.6823443077278,2.227973
396,2.471022,806.7274824086911,2.227973
397,2.471022,806.7726205096544,2.227973
398,2.471022,806.8177586106177,2.227973
399,2.471022,806.862896711581,2.229254
400,2.471022,806.9080348125443,2.229382
401,2.471022,806.9529350112438,2.229382
402,2.471022,806.9978114382884,2.229382
403,2.471022,807.042687865333,2.229382
404,2.471022,807.0875642923777,2.229382
405,2.471022,807.1324407194223,2.229382
406,2.471022,807.177317146467,2.229382
407,2.471022,807.2221935735116,2.229382
408,2.471022,807.2670700005563,2.229382
409,2.471022,807.3119464276009,2.229382
410,2.471022,807.3568228546455,2.229382
411,2.471022,807.4016992816902,2.229382
412,2.471022,807.4465757087348,2.229382
413,2.471022,807.4914521357795,2.229382
414,2.471022,807.5363285628241,2.229382
415,2.471022,807.5812049898688,2.229382
416,2.471022,807.6260814169134,2.229382
417,2.471022,807.6260814169134,2.229382
418,2.471022,807.7158342710027,2.229382
419,2.471022,807.7607106980473,2.229382
420,2.471022,807.805587125092,2.229382
421,2.471022,807.8504635521366,2.229382
422,2.471022,807.8953399791812,2.229382
423,2.471022,807.9402164062259,2.229382
424,2.471022,807.9850928332705,2.229382
425,2.471022,808.0299692603152,2.229382
426,2.471022,808.0299692603152,2.229382
427,2.471022,808.1197221144045,2.229382
428,2.471022,808.1645985414491,2.229382
429,2.471022,808.2094749684937,2.229382
430,2.471022,808.2543513955384,2.229382
431,2.471022,808.299227822583,2.229382
432,2.471022,808.3441042496277,2.229382
433,2.471022,808.3889806766723,2.229382
434,2.471022,808.433857103717,2.229382
435,2.471022,808.4787335307616,2.229382
436,2.471022,808.5236099578062,2.229382
437,2.471022,808.5684863848509,2.229382
438,2.471022,808.6133628118955,2.229382
439,2.471022,808.6582392389402,2.229382
440,2.471022,808.7031156659848,2.229382
441,2.471022,808.7479920930294,2.229382
442,2.471022,808.7479920930294,2.229382
443,2.471022,808.8377449471187,2.229382
444,2.471022,808.8826213741634,2.229382
445,2.471022,808.927497801208,2.229382
446,2.471022,808.9723742282526,2.229382
447,2.471022,809.0172506552973,2.229382
448,2.471022,809.0621270823419,2.229382
449,2.471022,809.1070035093866,2.229382
450,2.471022,809.1070035093866,2.229382
451,2.471022,809.1967563634759,2.229382
452,2.471022,809.2416327905205,2.229382
453,2.471022,809.2865092175651,2.229382
454,2.471022,809.3313856446098,2.229382
455,2.471022,809.3762620716544,2.229382
456,2.471022,809.3762620716544,2.229382
457,2.471022,809.4211384986991,2.229382
458,2.471022,809.4660149257437,2.229382
459,2.471022,809.555767779833,2.229382
460,2.471022,809.6006442068776,2.229382
461,2.471022,809.6455206339223,2.229382
462,2.471022,809.6903970609669,2.229382
463,2.471022,809.7352734880116,2.229382
464,2.471022,809.7801499150562,2.229382
465,2.471022,809.8250263421008,2.229382
466,2.471022,809.8699027691455,2.229382
467,2.471022,809.9147791961901,2.229382
468,2.471022,809.9596556232348,2.229382
469,2.471022,810.0045320502794,2.229382
470,2.471022,810.049408477324,2.229382
471,2.471022,810.0942849043687,2.229382
472,2.471022,810.1391613314133,2.229382
473,2.471022,810.184037758458,2.229382
474,2.471022,810.2289141855026,2.229382
475,2.471022,810.2737906125473,2.229382
476,2.471022,810.2737906125473,2.229382
477,2.471022,810.3186670395919,2.229382
478,2.471022,810.4084198936812,2.229382
479,2.471022,810.4532963207258,2.229382
480,2.471022,810.4981727477705,2.229382
481,2.471022,810.4981727477705,2.229382
482,2.471022,810.5879256018598,2.229382
483,2.471022,810.6328020289044,2.229382
484,2.471022,810.677678455949,2.229382
485,2.471022,810.7225548829937,2.229382
486,2.471022,810.7674313100383,2.229382
487,2.471022,810.812307737083,2.229382
488,2.471022,810.8571841641276,2.229382
489,2.471022,810.9020605911722,2.229382
490,2.471022,810.9469370182169,2.229382
491,2.471022,810.9918134452615,2.229382
492,2.471022,811.0366898723062,2.229382
493,2.471022,811.0815662993508,2.229382
494,2.471022,811.1264427263955,2.229382
495,2.471022,811.1713191534401,2.229382
496,2.471022,811.2161955804847,2.229382
497,2.471022,811.2610720075294,2.229382
498,2.471022,811.305948434574,2.229382
499,2.471022,811.3508248616187,2.229382
500,2.471022,811.3957012886633,2.229382
501,2.471022,811.440577715708,2.229382
502,2.471022,811.4854541427526,2.229382
503,2.471022,811.5303305697972,2.229382
504,2.471022,811.5752069968419,2.229382
505,2.471022,811.6200834238865,2.229382
506,2.471022,811.6649598509312,2.229382
507,2.471022,811.7098362779758,2.229382
508,2.471022,811.7547127050204,2.229382
509,2.471022,811.7547127050204,2.229382
510,2.471022,811.8444655591097,2.229382
511,2.471022,811.8444655591097,2.229382
512,2.471022,811.8893419861544,2.229382
513,2.471022,811.9790948402436,2.229382
514,2.471022,812.0239712672883,2.229382
515,2.471022,812.0688476943329,2.229382
516,2.471022,812.1137241213776,2.229382
517,2.471022,812.1586005484222,2.229382
518,2.471022,812.2034769754669,2.229382
519,2.471022,812.2483534025115,2.229382
520,2.471022,812.2932298295561,2.229382
521,2.471022,812.3381062566008,2.229382
522,2.471022,812.3829826836454,2.229382
523,2.471022,812.4278591106901,2.229382
524,2.471022,812.4278591106901,2.229382
525,2.471022,812.5176119647793,2.229382
526,2.471022,812.562488391824,2.229382
527,2.471022,812.6073648188686,2.229382
528,2.471022,812.6522412459133,2.229382
529,2.471022,812.6971176729579,2.229382
530,2.471022,812.7419941000026,2.229382
531,2.471022,812.7868705270472,2.229382
532,2.471022,812.8317469540918,2.229382
533,2.471022,812.8766233811365,2.229382
534,2.471022,812.9214998081811,2.229382
535,2.471022,812.9663762352258,2.229382
536,2.471022,813.0112526622704,2.229382
537,2.471022,813.056129089315,2.229382
538,2.471022,813.1010055163597,2.229382
539,2.471022,813.1458819434043,2.229382
540,2.471022,813.1458819434043,2.229382
541,2.471022,813.2356347974936,2.229382
542,2.471022,813.2805112245383,2.229382
543,2.471022,813.3253876515829,2.229382
544,2.471022,813.3702640786275,2.229382
545,2.471022,813.3702640786275,2.229382
546,2.471022,813.4600169327168,2.229382
547,2.471022,813.5048933597615,2.229382
548,2.471022,813.5497697868061,2.229382
549,2.471022,813.5946462138508,2.229382
550,2.471022,813.6395226408954,2.229382
551,2.471022,813.68439906794,2.229382
552,2.471022,813.7292754949847,2.229382
553,2.471022,813.7741519220293,2.229382
554,2.471022,813.819028349074,2.229382
555,2.471022,813.8639047761186,2.229382
556,2.471022,813.9087812031632,2.229382
557,2.471022,813.9536576302079,2.229382
558,2.471022,813.9985340572525,2.229382
559,2.471022,813.9985340572525,2.229382
560,2.471022,814.0882869113418,2.229382
561,2.471022,814.1331633383865,2.229382
562,2.471022,814.1780397654311,2.229382
563,2.471022,814.2229161924757,2.229382
564,2.471022,814.2677926195204,2.229382
565,2.471022,814.312669046565,2.229382
566,2.471022,814.3575454736097,2.229382
567,2.471022,814.4024219006543,2.229382
568,2.471022,814.447298327699,2.229382
569,2.471022,814.4921747547436,2.229382
570,2.471022,814.5370511817882,2.229382
571,2.471022,814.5819276088329,2.229382
572,2.471022,814.6268040358775,2.229382
573,2.471022,814.6716804629222,2.229382
574,2.471022,814.7165568899668,2.229382
575,2.471022,814.7614333170114,2.229382
576,2.471022,814.8063097440561,2.229382
577,2.471022,814.8511861711007,2.229382
578,2.471022,814.8960625981454,2.229382
579,2.471022,814.94093902519,2.229382
580,2.471022,814.9858154522346,2.229382
581,2.471022,814.9858154522346,2.229382
582,2.471022,815.0755683063239,2.229382
583,2.471022,815.0755683063239,2.229382
584,2.471022,815.1653211604132,2.229382
585,2.471022,815.2101975874579,2.229382
586,2.471022,815.2550740145025,2.229382
587,2.471022,815.2999504415471,2.229382
588,2.471022,815.3448268685918,2.229382
589,2.471022,815.3448268685918,2.229382
590,2.471022,815.4345797226811,2.229382
591,2.471022,815.4794561497257,2.229382
592,2.471022,815.5243325767703,2.229382
593,2.471022,815.569209003815,2.229382
594,2.471022,815.6140854308596,2.229382
595,2.471022,815.6589618579043,2.229382
596,2.471022,815.7038382849489,2.229382
597,2.471022,815.7487147119936,2.229382
598,2.471022,815.7935911390382,2.229382
599,2.471022,815.8384675660828,2.229382
600,2.471022,815.8833439931275,2.229382
601,2.471022,815.9282204201721,2.229382
602,2.471022,815.9730968472168,2.229382
603,2.471022,816.0179732742614,2.229382
604,2.471022,816.062849701306,2.229382
605,2.471022,816.1077261283507,2.229382
606,2.471022,816.1526025553953,2.229382
607,2.471022,816.19747898244,2.229382
608,2.471022,816.2423554094846,2.229382
609,2.471022,816.2872318365293,2.229382
610,2.471022,816.2872318365293,2.229382
611,2.471022,816.3769846906185,2.229382
612,2.471022,816.4218611176632,2.229382
613,2.471022,816.4667375447078,2.229382
614,2.471022,816.5116139717525,2.229382
615,2.471022,816.5116139717525,2.229382
616,2.471022,816.5564903987971,2.229382
617,2.471022,816.6462432528864,2.229382
618,2.471022,816.691119679931,2.229382
619,2.471022,816.691119679931,2.229382
620,2.471022,816.7808725340203,2.229382
621,2.471022,816.825748961065,2.229382
622,2.471022,816.8706253881096,2.229382
623,2.471022,816.9155018151542,2.229382
624,2.471022,816.9603782421989,2.229382
625,2.471022,816.9603782421989,2.229382
626,2.471022,817.0501310962882,2.229382
627,2.471022,817.0950075233328,2.229382
628,2.471022,817.1398839503775,2.229382
629,2.471022,817.1847603774221,2.229382
630,2.471022,817.2296368044667,2.229382
631,2.471022,817.2745132315114,2.229382
632,2.471022,817.319389658556,2.229382
633,2.471022,817.3642660856007,2.229382
634,2.471022,817.4091425126453,2.229382
635,2.471022,817.45401893969,2.229382
636,2.471022,817.4988953667346,2.229382
637,2.471022,817.5437717937792,2.229382
638,2.471022,817.5886482208239,2.229382
639,2.471022,817.6335246478685,2.229382
640,2.471022,817.6784010749132,2.229382
641,2.471022,817.7232775019578,2.229382
642,2.471022,817.7681539290024,2.229382
643,2.471022,817.8130303560471,2.229382
644,2.471022,817.8579067830917,2.229382
645,2.471022,817.9027832101364,2.229382
646,2.471022,817.947659637181,2.229382
647,2.471022,817.9925360642256,2.229382
648,2.471022,818.0374124912703,2.229382
649,2.471022,818.0374124912703,2.229382
650,2.471022,818.1271653453596,2.229382
651,2.471022,818.1720417724042,2.229382
652,2.471022,818.2169181994489,2.229382
653,2.471022,818.2617946264935,2.229382
654,2.471022,818.3066710535381,2.229382
655,2.471022,818.3515474805828,2.229382
656,2.471022,818.3964239076274,2.229382
657,2.471022,818.4413003346721,2.229382
658,2.471022,818.4861767617167,2.229382
659,2.471022,818.5310531887613,2.229382
660,2.471022,818.575929615806,2.229382
661,2.471022,818.6208060428506,2.229382
662,2.471022,818.6656824698953,2.229382
663,2.471022,818.7105588969399,2.229382
664,2.471022,818.7554353239846,2.229382
665,2.471022,818.8003117510292,2.229382
666,2.471022,818.8451881780738,2.229382
667,2.471022,818.8900646051185,2.229382
668,2.471022,818.9349410321631,2.229382
669,2.471022,818.9798174592078,2.229382
670,2.471022,819.0246938862524,2.229382
671,2.471022,819.069570313297,2.229382
672,2.471022,819.1144467403417,2.229382
673,2.471022,819.1593231673863,2.229382
674,2.471022,819.204199594431,2.229382
675,2.471022,819.2490760214756,2.229382
676,2.471022,819.2939524485203,2.229382
677,2.471022,819.3388288755649,2.229382
678,2.471022,819.3837053026095,2.229382
679,2.471022,819.4285817296542,2.229382
680,2.471022,819.4734581566988,2.229382
681,2.471022,819.5183345837435,2.229382
682,2.471022,819.5632110107881,2.229382
683,2.471022,819.6080874378328,2.229382
684,2.471022,819.6529638648774,2.229382
685,2.471022,819.697840291922,2.229382
686,2.471022,819.7427167189667,2.229382
687,2.471022,819.7875931460113,2.229382
688,2.471022,819.832469573056,2.229382
689,2.471022,819.8773460001006,2.229382
690,2.471022,819.9222224271452,2.229382
691,2.471022,819.9670988541899,2.229382
692,2.471022,820.0119752812345,2.229382
693,2.471022,820.0568517082792,2.229382
694,2.471022,820.1017281353238,2.229382
695,2.471022,820.1466045623685,2.229382
696,2.471022,820.1914809894131,2.229382
697,2.471022,820.2363574164577,2.229382
698,2.471022,820.2812338435024,2.229382
699,2.471022,820.326110270547,2.229382
700,2.471022,820.3709866975917,2.229382
701,2.471022,820.4158631246363,2.229382
702,2.471022,820.460739551681,2.229382
703,2.471022,820.5056159787256,2.229382
704,2.471022,820.5504924057702,2.229382
705,2.471022,820.5953688328149,2.229382
706,2.471022,820.6402452598595,2.229382
707,2.471022,820.6851216869042,2.229382
708,2.471022,820.7299981139488,2.229382
